lastname,firstname,Ccode,Word Count,year,month,distrust,task,bace,igb,sc,cc,power,name
Castro,Fidel,40,19128,1989,2,0.140151515,0.698412698,0.385083714,0.098196393,0.527210884,0.636090226,0.2208,Fidel Castro
Castro,Fidel,40,8426,1989,3,0.366120219,0.446735395,0.36407767,0.118942731,0.576271186,0.619377163,0.229591837,Fidel Castro
Castro,Fidel,40,5126,1989,4,0.145038168,0.528384279,0.377358491,0.16875,0.481481481,0.532051282,0.283870968,Fidel Castro
Castro,Fidel,40,26162,1989,5,0.114678899,0.780564263,0.3860252,0.111756168,0.482315113,0.656365884,0.219570406,Fidel Castro
Castro,Fidel,40,11791,1989,6,0.019607843,0.662404092,0.449438202,0.088888889,0.391304348,0.629213483,0.198598131,Fidel Castro
Castro,Fidel,40,49464,1989,7,0.260818713,0.683495146,0.359078591,0.106603023,0.452336449,0.579617834,0.256747405,Fidel Castro
Castro,Fidel,40,15859,1989,9,0.083682008,0.682539683,0.383259912,0.172222222,0.486772487,0.599229287,0.203196347,Fidel Castro
Castro,Fidel,40,21171,1990,1,0.196765499,0.629324547,0.375848033,0.116110305,0.49321267,0.677063028,0.221751412,Fidel Castro
Castro,Fidel,40,15214,1990,10,0.081761006,0.763796909,0.346221441,0.095238095,0.445544554,0.634782609,0.197106691,Fidel Castro
Castro,Fidel,40,37704,1990,12,0.175471698,0.725719424,0.435269419,0.1011994,0.388601036,0.656299841,0.24981577,Fidel Castro
Castro,Fidel,40,27359,1990,2,0.173986486,0.624113475,0.4,0.105699482,0.388888889,0.598262758,0.241071429,Fidel Castro
Castro,Fidel,40,21883,1990,3,0.183856502,0.655122655,0.364454443,0.108208955,0.392523364,0.658872077,0.216589862,Fidel Castro
Castro,Fidel,40,11760,1990,4,0.220588235,0.484042553,0.382478632,0.127208481,0.446428571,0.593939394,0.144144144,Fidel Castro
Castro,Fidel,40,6126,1990,5,0.082191781,0.708920188,0.43772242,0.173745174,0.428571429,0.648325359,0.235294118,Fidel Castro
Castro,Fidel,40,26552,1990,7,0.193423598,0.719018405,0.39453125,0.07860262,0.55186722,0.63768997,0.197315436,Fidel Castro
Castro,Fidel,40,4293,1990,8,0.275,0.629370629,0.321428571,0.119402985,0.3,0.600746269,0.368421053,Fidel Castro
Castro,Fidel,40,17276,1990,9,0.172757475,0.801324503,0.458588957,0.092105263,0.43,0.61707989,0.2464,Fidel Castro
Castro,Fidel,40,12685,1991,1,0.101265823,0.771111111,0.379716981,0.177852349,0.397849462,0.695760599,0.196601942,Fidel Castro
Castro,Fidel,40,12701,1991,2,0.143518519,0.709424084,0.432801822,0.096202532,0.564356436,0.627329193,0.212264151,Fidel Castro
Castro,Fidel,40,25350,1991,3,0.174262735,0.667128988,0.369406868,0.114543115,0.468390805,0.627098321,0.216630197,Fidel Castro
Castro,Fidel,40,24369,1991,4,0.27480916,0.65576324,0.355297158,0.133247089,0.432432432,0.596899225,0.243206522,Fidel Castro
Castro,Fidel,40,8443,1992,10,0.292307692,0.77,0.388059701,0.176470588,0.426666667,0.60412758,0.263565891,Fidel Castro
Castro,Fidel,40,21613,1992,11,0.119777159,0.603143418,0.403877221,0.144404332,0.507614213,0.629677419,0.289608177,Fidel Castro
Castro,Fidel,40,24751,1992,12,0.126760563,0.624441133,0.415307403,0.126843658,0.514388489,0.629672225,0.216993464,Fidel Castro
Castro,Fidel,40,36564,1992,2,0.230508475,0.560953254,0.374255952,0.099521531,0.5,0.656626506,0.219251337,Fidel Castro
Castro,Fidel,40,11102,1992,3,0.099616858,0.709141274,0.32884097,0.080139373,0.5,0.557377049,0.202247191,Fidel Castro
Castro,Fidel,40,26256,1992,4,0.225882353,0.6774942,0.411695906,0.136708861,0.466101695,0.60176503,0.245145631,Fidel Castro
Castro,Fidel,40,21827,1992,5,0.13559322,0.653846154,0.418348624,0.108045977,0.442708333,0.660757946,0.156899811,Fidel Castro
Castro,Fidel,40,5774,1992,6,0.151515152,0.631578947,0.322033898,0.048780488,0.5,0.595959596,0.135746606,Fidel Castro
Castro,Fidel,40,18526,1992,9,0.168,0.72611465,0.39668175,0.113861386,0.398963731,0.5975,0.248447205,Fidel Castro
Castro,Fidel,40,17169,1993,11,0.168141593,0.689781022,0.383360522,0.183144246,0.389534884,0.616260163,0.283806344,Fidel Castro
Castro,Fidel,40,23386,1993,12,0.177339901,0.616740088,0.381395349,0.156706507,0.457236842,0.609530113,0.245783133,Fidel Castro
Castro,Fidel,40,38850,1993,2,0.167539267,0.673357664,0.368744513,0.166197183,0.483146067,0.653170906,0.282864914,Fidel Castro
Castro,Fidel,40,11860,1993,3,0.2,0.70890411,0.383561644,0.190938511,0.380952381,0.618247299,0.291970803,Fidel Castro
Castro,Fidel,40,6732,1993,7,0.11627907,0.683229814,0.376146789,0.095744681,0.441860465,0.629166667,0.229665072,Fidel Castro
Ceausescu,Nicolae,360,4432,1972,1,0.069518717,0.504237288,0.333333333,0.097560976,0.545454545,0.498181818,0.315789474,Nicolae Ceausescu
Ceausescu,Nicolae,360,4642,1974,4,0.056994819,0.537102473,0.412280702,0.212121212,0.379310345,0.473856209,0.351351351,Nicolae Ceausescu
Chavez,Hugo,101,5165,2003,9,0.101190476,0.565217391,0.43258427,0.167785235,0.361445783,0.590106007,0.215909091,Hugo Chavez
Chavez,Hugo,101,6597,2005,10,0.195121951,0.441747573,0.396039604,0.131221719,0.330578512,0.558404558,0.211469534,Hugo Chavez
Chavez,Hugo,101,6198,2005,9,0.314285714,0.426900585,0.330645161,0.121212121,0.314465409,0.629969419,0.227467811,Hugo Chavez
Chavez,Hugo,101,4365,2006,9,0.36416185,0.248062016,0.356643357,0.139240506,0.297029703,0.582644628,0.2,Hugo Chavez
Chavez,Hugo,101,5972,2007,3,0.311594203,0.5625,0.348122867,0.120879121,0.330578512,0.582716049,0.167247387,Hugo Chavez
Ciller,Tansu,640,5403,1995,4,0.173469388,0.583783784,0.394594595,0.181372549,0.283018868,0.588996764,0.394444444,Tansu Ciller
Desai ,Morarji,750,6933,1978,4,0.102564103,0.75210084,0.43,0.119565217,0.576923077,0.597560976,0.32,Morarji Desai 
Desai ,Morarji,750,5045,1978,7,0.15625,0.608938547,0.451612903,0.088235294,0.430894309,0.611413043,0.246666667,Morarji Desai 
Estrada,Joseph,840,5456,1999,7,0.152173913,0.568627451,0.365979381,0.107981221,0.177777778,0.608856089,0.310880829,Joseph Estrada
Estrada,Joseph,840,6209,2000,7,0.32,0.6,0.379310345,0.117647059,0.197674419,0.596721311,0.292397661,Joseph Estrada
Faure,Edgard,220,4389,1955,7,0.181818182,0.641860465,0.464285714,0.089552239,0.457142857,0.668831169,0.291139241,Edgard Faure
Gaddafi,Muammar,620,4062,1979,11,0.161764706,0.526315789,0.392592593,0.083333333,0.32038835,0.582329317,0.315384615,Muammar Gaddafi
Gaddafi,Muammar,620,12309,2009,9,0.15916955,0.535809019,0.395833333,0.097014925,0.323809524,0.645112782,0.243076923,Muammar Gaddafi
Gandhi,Indira ,750,8495,1982,3,0.126865672,0.688235294,0.333333333,0.133333333,0.298701299,0.567134269,0.268656716,Indira  Gandhi
Gandhi,Indira ,750,7017,1982,8,0.231404959,0.549586777,0.44017094,0.171875,0.273381295,0.682080925,0.29787234,Indira  Gandhi
Gandhi,Indira ,750,6281,1983,3,0.255555556,0.630769231,0.349315068,0.098591549,0.294871795,0.630170316,0.287671233,Indira  Gandhi
Gandhi,Indira ,750,6688,1983,8,0.224719101,0.6,0.357142857,0.156549521,0.295774648,0.6,0.27173913,Indira  Gandhi
Gandhi,Indira ,750,7097,1984,1,0.173076923,0.693877551,0.34529148,0.159259259,0.492063492,0.607421875,0.269767442,Indira  Gandhi
Gandhi,Rajiv,750,5902,1985,1,0.075949367,0.635514019,0.376146789,0.1375,0.265306122,0.535168196,0.259259259,Rajiv Gandhi
Gandhi,Rajiv,750,8441,1985,4,0.101351351,0.659942363,0.330508475,0.168618267,0.518518519,0.562,0.309455587,Rajiv Gandhi
Gandhi,Rajiv,750,8018,1985,5,0.116883117,0.689855072,0.371428571,0.113157895,0.434782609,0.538,0.312101911,Rajiv Gandhi
Gandhi,Rajiv,750,8376,1985,6,0.231884058,0.634502924,0.34169279,0.133704735,0.476190476,0.567961165,0.326923077,Rajiv Gandhi
Gandhi,Rajiv,750,6048,1986,4,0.185714286,0.76635514,0.438596491,0.149019608,0.125,0.505494505,0.316091954,Rajiv Gandhi
Gorbachev,Mikhail,365,4911,1985,10,0.197080292,0.739336493,0.483870968,0.069444444,0.555555556,0.570921986,0.314606742,Mikhail Gorbachev
Gorbachev,Mikhail,365,5755,1986,6,0.183908046,0.673151751,0.396226415,0.133891213,0.4,0.590361446,0.288461538,Mikhail Gorbachev
Gorbachev,Mikhail,365,9659,1990,6,0.110294118,0.704485488,0.435779817,0.115207373,0.348314607,0.583333333,0.23364486,Mikhail Gorbachev
Guevara,Che,160,4865,1960,11,0.110294118,0.727941176,0.370629371,0.070512821,0.269230769,0.688073394,0.251798561,Che Guevara
Guevara,Che,160,4069,1960,8,0.303571429,0.630769231,0.396694215,0.079207921,0.392156863,0.564784053,0.260504202,Che Guevara
Guevara,Che,160,5547,1961,4,0.386666667,0.612745098,0.235294118,0.156862745,,0.6,0.205882353,Che Guevara
Guevara,Che,160,14678,1961,8,0.132467532,0.653508772,0.404166667,0.107142857,0.25862069,0.624277457,0.255144033,Che Guevara
Guevara,Che,160,6686,1964,12,0.337962963,0.520361991,0.233009709,0.181208054,0,0.467032967,0.372727273,Che Guevara
Guevara,Che,160,8955,1964,3,0.24,0.659340659,0.397590361,0.0625,0,0.582375479,0.166666667,Che Guevara
Guevara,Che,160,4168,1965,2,0.304054054,0.636871508,0.372881356,0.114583333,0,0.564189189,0.306451613,Che Guevara
Gustav,Husak,315,16780,1971,5,0.187165775,0.797738693,0.342696629,0.144736842,0,0.489544895,0.318681319,Husak Gustav
Gustav,Husak,315,4536,1981,5,0.059602649,0.67,0.416666667,0.113207547,0,0.445714286,0.428571429,Husak Gustav
Gustav,Husak,315,4899,1982,4,0.06557377,0.838297872,0.348484848,0.137096774,0.428571429,0.495176849,0.426470588,Husak Gustav
Gustav,Husak,315,20552,1986,4,0.118421053,0.807692308,0.290196078,0.14416476,0.333333333,0.48440367,0.339694656,Husak Gustav
Honeker ,Erich,265,6134,1983,1,0.129186603,0.598101266,0.357894737,0.212328767,0.166666667,0.531034483,0.382352941,Erich Honeker 
Honeker ,Erich,265,4295,1985,10,0.118110236,0.618025751,0.333333333,0.171428571,0,0.565737052,0.327868852,Erich Honeker 
Hussein,Saddam,645,8853,1980,9,0.136882129,0.574712644,0.407051282,0.108761329,0.290909091,0.638418079,0.296052632,Saddam Hussein
Hussein,Saddam,645,4976,1981,10,0.185897436,0.67357513,0.266666667,0.091954023,0.689655172,0.625766871,0.241758242,Saddam Hussein
Hussein,Saddam,645,6010,1982,3,0.244274809,0.774038462,0.443113772,0.091836735,0.329411765,0.683783784,0.24691358,Saddam Hussein
Hussein,Saddam,645,4574,1985,3,0.375,0.581081081,0.322751323,0.125,0.184466019,0.654545455,0.167567568,Saddam Hussein
Hussein,Saddam,645,4307,1986,7,0.3125,0.687022901,0.298507463,0.12605042,0.125,0.757785467,0.318181818,Saddam Hussein
Hussein,Saddam,645,4729,1987,3,0.350877193,0.588235294,0.359605911,0.11299435,0.225,0.627388535,0.233830846,Saddam Hussein
Hussein,Saddam,645,13018,1988,5,0.426190476,0.724637681,0.428571429,0.078384798,0.381818182,0.6710013,0.350305499,Saddam Hussein
Hussein,Saddam,645,7503,1991,1,0.255102041,0.570247934,0.377777778,0.052380952,0.28440367,0.657079646,0.291187739,Saddam Hussein
Hussein,Saddam,645,4075,1996,1,0.189189189,0.682242991,0.290322581,0.068965517,0.203703704,0.593059937,0.139784946,Saddam Hussein
Hussein,Saddam,645,5370,2003,1,0.417910448,0.427631579,0.139534884,0.21875,0.5,0.467213115,0.260869565,Saddam Hussein
Izetbegovic,Aliija,346,4074,1991,7,0.137931034,0.6796875,0.24137931,0.027027027,0.457142857,0.617088608,0.168674699,Aliija Izetbegovic
Izetbegovic,Aliija,346,4837,1993,1,0.198198198,0.575221239,0.369230769,0.098765432,0.24137931,0.693693694,0.277777778,Aliija Izetbegovic
Jaruzelski,Wojciech,290,4321,1982,1,0.190082645,0.626086957,0.212121212,0.136363636,0.25,0.482213439,0.203125,Wojciech Jaruzelski
Jaruzelski,Wojciech,290,4927,1982,10,0.15,0.674796748,0.293103448,0.253521127,0.444444444,0.554054054,0.375,Wojciech Jaruzelski
Jayewardene ,Junius ,780,5457,1978,1,0.297297297,0.734265734,0.394160584,0.129251701,0.305555556,0.544827586,0.353846154,Junius  Jayewardene 
Jayewardene ,Junius ,780,4467,1978,5,0.145631068,0.732876712,0.280991736,0.182795699,0.169811321,0.584474886,0.274336283,Junius  Jayewardene 
Jayewardene ,Junius ,780,4294,1978,7,0.04109589,0.534653465,0.375,0.17,0.330275229,0.657276995,0.282208589,Junius  Jayewardene 
Khan,Yhya,770,4841,1971,8,0.380165289,0.678362573,0.326732673,0.25,0.38028169,0.515748031,0.35,Yhya Khan
Krushchev,Nakita,365,6682,1961,3,0.206225681,0.699453552,0.477876106,0.163265306,0.583333333,0.570114943,0.373913043,Nakita Krushchev
Kumaratunga,Chandrinka,780,5581,1995,7,0.384615385,0.692307692,0.320610687,0.161290323,0.34375,0.587020649,0.34375,Chandrinka Kumaratunga
Kumaratunga,Chandrinka,780,6165,1998,9,0.280254777,0.674911661,0.268518519,0.201612903,0.179487179,0.481203008,0.228571429,Chandrinka Kumaratunga
Kumaratunga,Chandrinka,780,8713,2000,11,0.146341463,0.709375,0.347368421,0.181415929,0.37704918,0.512359551,0.317204301,Chandrinka Kumaratunga
Kumaratunga,Chandrinka,780,6338,2000,12,0.117647059,0.689138577,0.376623377,0.14893617,0.339622642,0.562874251,0.31981982,Chandrinka Kumaratunga
Kumaratunga,Chandrinka,780,7847,2000,8,0.179856115,0.581818182,0.417910448,0.112107623,0.196721311,0.554987212,0.315589354,Chandrinka Kumaratunga
Kumaratunga,Chandrinka,780,4911,2002,11,0.175925926,0.762886598,0.195652174,0.151898734,0.291666667,0.513513514,0.224719101,Chandrinka Kumaratunga
Kumaratunga,Chandrinka,780,4422,2002,6,0.058823529,0.733905579,0.25974026,0.120689655,0.234042553,0.572289157,0.302631579,Chandrinka Kumaratunga
Kumaratunga,Chandrinka,780,9534,2004,6,0.194444444,0.675609756,0.306122449,0.171428571,0.285714286,0.506976744,0.274111675,Chandrinka Kumaratunga
Kumaratunga,Chandrinka,780,8548,2004,9,0.207070707,0.701711491,0.269035533,0.153110048,0.218181818,0.580722892,0.282722513,Chandrinka Kumaratunga
Kumaratunga,Chandrinka,780,4157,2005,2,0.064935065,0.482517483,0.308333333,0.123188406,0.326086957,0.534482759,0.338983051,Chandrinka Kumaratunga
Kumaratunga,Chandrinka,780,8464,2005,5,0.130718954,0.73381295,0.325688073,0.15,0.360824742,0.590517241,0.341232227,Chandrinka Kumaratunga
Kumaratunga,Chandrinka,780,9377,2005,9,0.22173913,0.607515658,0.288659794,0.183673469,0.238095238,0.590814196,0.35978836,Chandrinka Kumaratunga
Lenin,Vladimir,365,7018,1919,1,0.261111111,0.796208531,0.415584416,0.122905028,0.481481481,0.435448578,0.280254777,Vladimir Lenin
Lenin,Vladimir,365,7947,1920,3,0.297101449,0.51754386,0.320512821,0.272727273,0.058823529,0.508733624,0.333333333,Vladimir Lenin
Marcos ,Ferdinand,840,31414,1969,1,0.167938931,0.773641102,0.326241135,0.102635229,0.594202899,0.614063778,0.310954064,Ferdinand Marcos 
Marcos ,Ferdinand,840,22282,1970,1,0.192528736,0.73352999,0.244565217,0.121900826,0.364485981,0.606911447,0.307894737,Ferdinand Marcos 
Marcos ,Ferdinand,840,15750,1971,1,0.194852941,0.799701046,0.316666667,0.132930514,0.598290598,0.623655914,0.35504886,Ferdinand Marcos 
Marcos ,Ferdinand,840,8983,1974,9,0.31496063,0.701694915,0.309608541,0.09540636,0.330275229,0.519832985,0.189964158,Ferdinand Marcos 
Marcos ,Ferdinand,840,6021,1975,9,0.242424242,0.664893617,0.341772152,0.092592593,0.552238806,0.596610169,0.308176101,Ferdinand Marcos 
Mendes,Pierre ,220,5873,1954,11,0.128654971,0.671698113,0.290697674,0.189873418,0.382978723,0.553846154,0.345238095,Pierre  Mendes
Mendes,Pierre ,220,7779,1954,7,0.152866242,0.650980392,0.37037037,0.093220339,0.404907975,0.530373832,0.197860963,Pierre  Mendes
Milosevic,Slobodan,345,4943,1992,5,0.186440678,0.678082192,0.348214286,0.145299145,0.725,0.58041958,0.283185841,Slobodan Milosevic
Milosevic,Slobodan,345,4150,1992,6,0.144,0.515625,0.39,0.096774194,0.553571429,0.497354497,0.43,Slobodan Milosevic
Milosevic,Slobodan,345,7276,1999,4,0.211055276,0.538793103,0.317460317,0.137440758,0.481481481,0.523809524,0.299465241,Slobodan Milosevic
Milosevic,Slobodan,345,4531,2000,2,0.244565217,0.49,0.225,0.175,0.142857143,0.5,0.257142857,Slobodan Milosevic
Netanyahu,Benjamin,666,6436,2009,10,0.12,0.552380952,0.430493274,0.142857143,0.375,0.539440204,0.302752294,Benjamin Netanyahu
Netanyahu,Benjamin,666,10763,2009,11,0.144230769,0.518599562,0.396694215,0.185303514,0.391812865,0.557632399,0.318681319,Benjamin Netanyahu
Netanyahu,Benjamin,666,11344,2009,12,0.12,0.6825,0.416666667,0.120822622,0.389261745,0.585526316,0.324519231,Benjamin Netanyahu
Netanyahu,Benjamin,666,5206,2009,4,0.236641221,0.412121212,0.25,0.225433526,0.298507463,0.457564576,0.331081081,Benjamin Netanyahu
Netanyahu,Benjamin,666,10078,2009,5,0.123028391,0.361516035,0.352750809,0.169014085,0.341708543,0.505882353,0.253289474,Benjamin Netanyahu
Netanyahu,Benjamin,666,19814,2009,7,0.10483871,0.520314548,0.38292011,0.16064257,0.426506024,0.570338983,0.27994429,Benjamin Netanyahu
Netanyahu,Benjamin,666,6587,2009,8,0.090909091,0.475961538,0.384083045,0.165048544,0.388235294,0.6,0.300353357,Benjamin Netanyahu
Netanyahu,Benjamin,666,9017,2009,9,0.182242991,0.567669173,0.359375,0.204918033,0.252941176,0.586073501,0.279635258,Benjamin Netanyahu
Netanyahu,Benjamin,666,10558,2010,10,0.160305344,0.537234043,0.38028169,0.160493827,0.485507246,0.573604061,0.331395349,Benjamin Netanyahu
Netanyahu,Benjamin,666,13497,2010,11,0.137254902,0.540540541,0.383442266,0.252336449,0.414634146,0.517811705,0.323913043,Benjamin Netanyahu
Netanyahu,Benjamin,666,6052,2010,12,0.157142857,0.706349206,0.432727273,0.073891626,0.347826087,0.584766585,0.280442804,Benjamin Netanyahu
Netanyahu,Benjamin,666,18494,2010,2,0.111731844,0.490909091,0.378026071,0.129098361,0.463601533,0.593654043,0.202676864,Benjamin Netanyahu
Netanyahu,Benjamin,666,15964,2010,3,0.156701031,0.453333333,0.366037736,0.159574468,0.445993031,0.590532544,0.207619048,Benjamin Netanyahu
Netanyahu,Benjamin,666,9093,2010,4,0.209302326,0.586309524,0.376666667,0.135746606,0.378378378,0.550161812,0.248344371,Benjamin Netanyahu
Netanyahu,Benjamin,666,14613,2010,5,0.109195402,0.628640777,0.393687708,0.161654135,0.285087719,0.554601227,0.238175676,Benjamin Netanyahu
Netanyahu,Benjamin,666,8212,2010,6,0.174358974,0.62295082,0.405172414,0.120401338,0.486486486,0.550561798,0.263313609,Benjamin Netanyahu
Netanyahu,Benjamin,666,35327,2010,7,0.136325852,0.487483531,0.396325459,0.154960981,0.45746888,0.595026643,0.317776253,Benjamin Netanyahu
Netanyahu,Benjamin,666,15652,2011,1,0.115511551,0.553875236,0.353035144,0.134517766,0.36440678,0.573751452,0.263157895,Benjamin Netanyahu
Netanyahu,Benjamin,666,4272,2011,10,0.162162162,0.431506849,0.386740331,0.143884892,0.304347826,0.581632653,0.287292818,Benjamin Netanyahu
Netanyahu,Benjamin,666,12874,2011,12,0.261306533,0.596306069,0.403017241,0.142076503,0.363636364,0.579634465,0.280434783,Benjamin Netanyahu
Netanyahu,Benjamin,666,10915,2011,2,0.137037037,0.336363636,0.321243523,0.251677852,0.384236453,0.584786054,0.287234043,Benjamin Netanyahu
Netanyahu,Benjamin,666,6476,2011,3,0.083916084,0.306666667,0.424908425,0.16,0.370689655,0.562200957,0.242307692,Benjamin Netanyahu
Netanyahu,Benjamin,666,12463,2011,5,0.158767773,0.389162562,0.37260274,0.185053381,0.299107143,0.511363636,0.302197802,Benjamin Netanyahu
Netanyahu,Benjamin,666,20518,2011,6,0.109704641,0.606918239,0.432631579,0.107344633,0.420581655,0.626865672,0.259259259,Benjamin Netanyahu
Netanyahu,Benjamin,666,7797,2011,9,0.177121771,0.374074074,0.385245902,0.206703911,0.342465753,0.475949367,0.326446281,Benjamin Netanyahu
Netanyahu,Benjamin,666,11877,2012,1,0.127340824,0.540462428,0.440528634,0.12037037,0.386666667,0.614285714,0.236363636,Benjamin Netanyahu
Netanyahu,Benjamin,666,6435,2012,10,0.227941176,0.463768116,0.422641509,0.196078431,0.338709677,0.537313433,0.3,Benjamin Netanyahu
Netanyahu,Benjamin,666,4590,2012,12,0.233333333,0.705426357,0.402684564,0.16091954,0.304347826,0.478087649,0.297297297,Benjamin Netanyahu
Netanyahu,Benjamin,666,9491,2012,2,0.167567568,0.479704797,0.305177112,0.198717949,0.427631579,0.605072464,0.260504202,Benjamin Netanyahu
Netanyahu,Benjamin,666,6859,2012,3,0.267676768,0.529100529,0.392561983,0.145985401,0.245614035,0.462915601,0.223140496,Benjamin Netanyahu
Netanyahu,Benjamin,666,4013,2012,4,0.166666667,0.382352941,0.377952756,0.084337349,0.344086022,0.432432432,0.183333333,Benjamin Netanyahu
Netanyahu,Benjamin,666,7708,2012,5,0.210810811,0.431451613,0.387205387,0.186721992,0.364197531,0.520383693,0.311036789,Benjamin Netanyahu
Netanyahu,Benjamin,666,12819,2013,10,0.197640118,0.552268245,0.380368098,0.265780731,0.284722222,0.546407186,0.348623853,Benjamin Netanyahu
Netanyahu,Benjamin,666,16452,2013,11,0.0825,0.564516129,0.345852895,0.15,0.41337386,0.569002123,0.259615385,Benjamin Netanyahu
Netanyahu,Benjamin,666,6601,2013,2,0.160839161,0.504504505,0.414814815,0.2,0.514925373,0.592039801,0.301526718,Benjamin Netanyahu
Netanyahu,Benjamin,666,11918,2013,6,0.164233577,0.52297593,0.376447876,0.190231362,0.319327731,0.548480463,0.285714286,Benjamin Netanyahu
Netanyahu,Benjamin,666,19236,2014,1,0.143176734,0.540765391,0.389649924,0.142857143,0.478395062,0.55601318,0.264566929,Benjamin Netanyahu
Netanyahu,Benjamin,666,5674,2014,11,0.291262136,0.383928571,0.345070423,0.282258065,0.394366197,0.451048951,0.285714286,Benjamin Netanyahu
Netanyahu,Benjamin,666,5433,2014,2,0.190789474,0.522222222,0.329479769,0.166666667,0.479452055,0.534883721,0.263473054,Benjamin Netanyahu
Netanyahu,Benjamin,666,5227,2014,5,0.143939394,0.421052632,0.244897959,0.165354331,0.3,0.495901639,0.22,Benjamin Netanyahu
Netanyahu,Benjamin,666,10114,2014,6,0.327137546,0.560553633,0.437142857,0.150306748,0.459627329,0.532727273,0.32748538,Benjamin Netanyahu
Netanyahu,Benjamin,666,9421,2014,9,0.351170569,0.551094891,0.307053942,0.123655914,0.554621849,0.556350626,0.257383966,Benjamin Netanyahu
Netanyahu,Benjamin,666,16655,2015,10,0.279386712,0.503401361,0.391397849,0.174568966,0.328282828,0.504093567,0.348387097,Benjamin Netanyahu
Netanyahu,Benjamin,666,6594,2015,11,0.231132075,0.459016393,0.385542169,0.186666667,0.419642857,0.541538462,0.303797468,Benjamin Netanyahu
Netanyahu,Benjamin,666,4086,2015,12,0.179310345,0.4765625,0.310077519,0.2,0.409836066,0.52970297,0.261904762,Benjamin Netanyahu
Netanyahu,Benjamin,666,6320,2015,3,0.247663551,0.448275862,0.379844961,0.2,0.231578947,0.606557377,0.25,Benjamin Netanyahu
Netanyahu,Benjamin,666,7837,2015,5,0.213815789,0.561904762,0.387850467,0.132653061,0.29787234,0.482323232,0.204761905,Benjamin Netanyahu
Netanyahu,Benjamin,666,11538,2015,6,0.11814346,0.56,0.4,0.078498294,0.413333333,0.617816092,0.221198157,Benjamin Netanyahu
Netanyahu,Benjamin,666,8756,2015,7,0.266409266,0.393501805,0.363636364,0.210526316,0.336734694,0.547911548,0.337777778,Benjamin Netanyahu
Netanyahu,Benjamin,666,4660,2016,2,0.202702703,0.449367089,0.403409091,0.107142857,0.464646465,0.644927536,0.24852071,Benjamin Netanyahu
Netanyahu,Benjamin,666,6817,2016,3,0.146153846,0.562189055,0.379146919,0.131034483,0.241610738,0.576832151,0.278846154,Benjamin Netanyahu
Netanyahu,Benjamin,666,9426,2016,5,0.25,0.465034965,0.343042071,0.155172414,0.240437158,0.513513514,0.284810127,Benjamin Netanyahu
Netanyahu,Benjamin,666,5200,2016,6,0.154362416,0.536312849,0.402116402,0.114285714,0.324675325,0.490774908,0.29787234,Benjamin Netanyahu
Netanyahu,Benjamin,666,7823,2016,7,0.243902439,0.482905983,0.318965517,0.187250996,0.222222222,0.522988506,0.289915966,Benjamin Netanyahu
Netanyahu,Benjamin,666,4052,2016,8,0.273684211,0.47,0.282608696,0.231884058,0.222222222,0.627659574,0.263736264,Benjamin Netanyahu
Netanyahu,Benjamin,666,5430,2016,9,0.162393162,0.372727273,0.345070423,0.252252252,0.282828283,0.495049505,0.275862069,Benjamin Netanyahu
Nimeiry,Gaafar,625,6985,1978,9,0.174887892,0.627118644,0.19047619,0.208791209,0.259259259,0.527896996,0.292307692,Gaafar Nimeiry
Nu,U,775,5429,1947,11,0.419753086,0.539473684,0.435294118,0.179245283,0.282258065,0.483076923,0.357142857,U Nu
Nu,U,775,6332,1948,4,0.224299065,0.457446809,0.387096774,0.112244898,0.326086957,0.571052632,0.305263158,U Nu
Nu,U,775,7909,1948,5,0.213793103,0.61965812,0.323863636,0.182608696,0.272058824,0.555819477,0.316939891,U Nu
Nu,U,775,4583,1948,6,0.166666667,0.63803681,0.434782609,0.035087719,0.352941176,0.609865471,0.161764706,U Nu
Nu,U,775,7220,1949,2,0.279503106,0.543147208,0.396449704,0.130769231,0.291262136,0.575,0.245398773,U Nu
Nu,U,775,6176,1949,6,0.330508475,0.649681529,0.363636364,0.168539326,0.288888889,0.558064516,0.306122449,U Nu
Nu,U,775,19748,1960,4,0.023300971,0.779552716,0.305439331,0.13372093,0.284671533,0.677647059,0.230125523,U Nu
Olmert,Ehud,666,15354,2006,11,0.173796791,0.520710059,0.371040724,0.129449838,0.301115242,0.495024876,0.247086247,Ehud Olmert
Olmert,Ehud,666,8055,2006,2,0.094890511,0.615384615,0.362869198,0.138728324,0.311926606,0.545861298,0.268085106,Ehud Olmert
Olmert,Ehud,666,16105,2006,5,0.225531915,0.483695652,0.374439462,0.208333333,0.234513274,0.44863459,0.304932735,Ehud Olmert
Olmert,Ehud,666,18905,2006,6,0.115879828,0.655319149,0.348672566,0.119680851,0.348066298,0.527162978,0.278776978,Ehud Olmert
Olmert,Ehud,666,6650,2006,7,0.357954545,0.553097345,0.392857143,0.189655172,0.419753086,0.487341772,0.385650224,Ehud Olmert
Olmert,Ehud,666,8308,2006,8,0.258426966,0.584229391,0.332046332,0.123287671,0.256880734,0.511201629,0.258823529,Ehud Olmert
Olmert,Ehud,666,5114,2006,9,0.097345133,0.481927711,0.413043478,0.133333333,0.155172414,0.480144404,0.235955056,Ehud Olmert
Olmert,Ehud,666,4232,2007,1,0.093457944,0.608,0.303030303,0.2125,0.26744186,0.513307985,0.235772358,Ehud Olmert
